432315092,ns,duration_time,432315092,100.00,291.751,M/sec
4135647857,,cycles,1481794395,100.00,2.791,GHz
9086000144,,instructions,1481794395,100.00,2.20,insn per cycle
1481.79,msec,task-clock,1481794395,100.00,3.428,CPUs utilized
153914604,,cache-references,1481794395,100.00,103.870,M/sec
11049374,,cache-misses,1481794395,100.00,7.18,of all cache refs
